# BLOCK:    VELOCITY:    BLOCK_POFV:    AVE_POFV:    ERROR:
          13        5.72           0  0.00732283  0.00316681
          13         5.8           0  0.00296474  0.00144438
          13        5.88           0 0.000814637 0.000352291
          13        5.96           0  0.00176282  0.00165695
          13        6.04           0  0.00215011  0.00202898
          13        6.12           0 0.000333868 0.000281693
          13         6.2           0 5.34188e-05 4.29116e-05
          13        6.28           0 0.000988248 0.000935665
          13        6.36           0 0.000836895 0.000790266
          13        6.44           0  0.00165153  0.00107074
          13        6.52           0  0.00250623   0.0019312
          13         6.6           0  0.00272881  0.00244949
          13        6.68           0  0.00079683 0.000747231
          13        6.76           0  0.00348113  0.00286566
          13        6.84           0   0.0024261  0.00208105
          13        6.92           0 4.00641e-05 3.84923e-05
          13           7           0 6.67735e-05 6.41539e-05
          13        7.08           0 0.000178063 0.000171077
          13        7.16           0           0           0
          13        7.24           0           0           0
          13        7.32           0           0           0
          13         7.4           0           0           0
          13        7.48           0           0           0
          13        7.56           0           0           0
          13        7.64           0           0           0
          13        7.72           0           0           0
          13         7.8           0           0           0
          13        7.88           0           0           0
          13        7.96           0           0           0

          14        0.04 0.000115741 2.48016e-05 1.72568e-05
          14        0.12 0.000173611 0.000607639 0.000496849
          14         0.2  0.00133102  0.00146329 0.000615627
          14        0.28  0.00219907  0.00410466  0.00170669
          14        0.36   0.0123843   0.0242642   0.0063336
          14        0.44   0.0366319   0.0410797  0.00820667
          14        0.52   0.0751157   0.0617477  0.00982313
          14         0.6   0.0379051   0.0719701   0.0112128
          14        0.68    0.083912    0.101707   0.0090664
          14        0.76   0.0969329     0.13688   0.0183548
          14        0.84   0.0741898    0.134251   0.0181436
          14        0.92    0.186632    0.127207   0.0116121
          14           1    0.272627    0.181643   0.0142861
          14        1.08    0.355613    0.243118   0.0248034
          14        1.16     0.32147    0.299322     0.02656
          14        1.24    0.407002    0.307527   0.0265459
          14        1.32    0.356192    0.350339   0.0219599
          14         1.4    0.362905    0.317068   0.0222061
          14        1.48    0.410475    0.321135   0.0245458
          14        1.56    0.420023    0.309598   0.0178693
          14        1.64    0.357234    0.340679   0.0206693
          14        1.72    0.448322    0.393961   0.0293524
          14         1.8    0.293924     0.34685   0.0223075
          14        1.88    0.303704    0.406225   0.0158752
          14        1.96     0.30706    0.404634    0.027048
          14        2.04    0.317303    0.419771   0.0344646
          14        2.12    0.354745    0.416613   0.0281409
          14         2.2    0.488079    0.392183    0.019238
          14        2.28    0.520312     0.37786   0.0250018
          14        2.36    0.239236    0.379506   0.0217304
          14        2.44    0.188252    0.373727   0.0291097
          14        2.52    0.231481    0.356436   0.0286656
          14         2.6    0.256887    0.381763   0.0218481
          14        2.68    0.312153    0.340869   0.0196823
          14        2.76    0.380845    0.332106    0.022122
          14        2.84    0.335706    0.317729   0.0208846
          14        2.92    0.469271    0.298714   0.0181817
          14           3    0.252257    0.278729   0.0190585
          14        3.08    0.274769    0.274467   0.0199888
          14        3.16      0.1625     0.27278   0.0171596
          14        3.24    0.168171     0.23447   0.0193595
          14        3.32    0.158044    0.212132   0.0160231
          14         3.4    0.180845    0.144899   0.0138828
          14        3.48    0.135359    0.127637   0.0115197
          14        3.56    0.134491    0.155758   0.0116693
          14        3.64    0.118113    0.136483   0.0118828
          14        3.72    0.127488    0.108428   0.0104876
          14         3.8   0.0729167    0.119833   0.0157818
          14        3.88    0.133102    0.132569   0.0157307
          14        3.96    0.114988    0.114472  0.00790102
          14        4.04     0.10463    0.112566   0.0112729
          14        4.12    0.212963     0.11331   0.0152752
          14         4.2    0.176563    0.110425   0.0159313
          14        4.28    0.058044   0.0830109  0.00956574
          14        4.36    0.047338   0.0551546  0.00999527
          14        4.44   0.0953125   0.0602431    0.011326
          14        4.52     0.13015   0.0581308   0.0130376
          14         4.6   0.0510417   0.0401455  0.00762113
          14        4.68   0.0350116   0.0439815   0.0117344
          14        4.76   0.0215856   0.0360243  0.00840995
          14        4.84   0.0469329   0.0272321  0.00551218
          14        4.92   0.0390625   0.0187955  0.00506016
          14           5   0.0515625   0.0209449  0.00636391
          14        5.08   0.0137731   0.0156787  0.00428977
          14        5.16  0.00457176  0.00929233  0.00270518
          14        5.24   0.0207755  0.00687417  0.00279454
          14        5.32   0.0284144  0.00842427  0.00254394
          14         5.4  0.00543981  0.00782903  0.00357043
          14        5.48  0.00543981  0.00451389  0.00148306
          14        5.56           0  0.00775876  0.00308723
          14        5.64           0  0.00344329  0.00138965
          14        5.72           0  0.00679977  0.00298349
          14         5.8           0  0.00275298  0.00135665
          14        5.88           0 0.000756448 0.000331898
          14        5.96           0   0.0016369  0.00154337
          14        6.04           0  0.00199653  0.00188985
          14        6.12           0  0.00031002  0.00026258
          14         6.2           0 4.96032e-05 4.00158e-05
          14        6.28           0 0.000917659 0.000871491
          14        6.36           0 0.000777116 0.000736076
          14        6.44           0  0.00153356  0.00100074
          14        6.52           0  0.00232722  0.00180154
          14         6.6           0   0.0025339  0.00228227
          14        6.68           0 0.000739914 0.000696022
          14        6.76           0  0.00323247  0.00267174
          14        6.84           0  0.00225281  0.00193961
          14        6.92           0 3.72024e-05 3.58491e-05
          14           7           0  6.2004e-05 5.97485e-05
          14        7.08           0 0.000165344 0.000159329
          14        7.16           0           0           0
          14        7.24           0           0           0
          14        7.32           0           0           0
          14         7.4           0           0           0
          14        7.48           0           0           0
          14        7.56           0           0           0
          14        7.64           0           0           0
          14        7.72           0           0           0
          14         7.8           0           0           0
          14        7.88           0           0           0
          14        7.96           0           0           0

          15        0.04           0 2.31481e-05 1.61853e-05
          15        0.12  0.00405093 0.000837191 0.000514026
          15         0.2   0.0107639  0.00208333  0.00083004
          15        0.28    0.023669  0.00540895  0.00203104
          15        0.36   0.0227431   0.0241628  0.00591218
          15        0.44    0.045081   0.0413465  0.00766389
          15        0.52    0.070081   0.0623032  0.00918395
          15         0.6   0.0765046   0.0722724   0.0104694
          15        0.68    0.107465    0.102091   0.0084701
          15        0.76    0.146701    0.137535   0.0171428
          15        0.84    0.228646    0.140544   0.0179923
          15        0.92    0.177894    0.130586    0.011319
          15           1     0.28831    0.188754   0.0149995
          15        1.08    0.365509    0.251277   0.0244551
          15        1.16      0.4114    0.306794   0.0258189
          15        1.24    0.422106    0.315166   0.0258519
          15        1.32    0.378762    0.352234   0.0205775
          15         1.4    0.306713    0.316377   0.0207364
          15        1.48    0.389468    0.325691   0.0233283
          15        1.56    0.335185    0.311304   0.0167593
          15        1.64    0.240046     0.33397    0.020351
          15        1.72    0.199653    0.381007   0.0301187
          15         1.8    0.339236    0.346343   0.0208261
          15        1.88    0.535417    0.414838   0.0169934
          15        1.96    0.211632    0.391767   0.0281392
          15        2.04    0.266493    0.409552   0.0336477
          15        2.12    0.295891    0.408565   0.0273915
          15         2.2    0.272801    0.384225   0.0195325
          15        2.28     0.34919    0.375949    0.023408
          15        2.36    0.439873     0.38353    0.020651
          15        2.44    0.292361    0.368302   0.0276698
          15        2.52     0.26522    0.350355    0.027392
          15         2.6    0.279745    0.374961    0.021424
          15        2.68    0.244387    0.334437   0.0193927
          15        2.76    0.219271    0.324583   0.0218888
          15        2.84    0.339352    0.319171   0.0195419
          15        2.92    0.495023    0.311802   0.0211618
          15           3    0.379225    0.285428   0.0189289
          15        3.08    0.228067    0.271373   0.0188941
          15        3.16     0.18397     0.26686   0.0170064
          15        3.24    0.156829    0.229294   0.0187481
          15        3.32    0.220949     0.21272   0.0149657
          15         3.4    0.306019     0.15564   0.0166005
          15        3.48    0.238831     0.13505   0.0129185
          15        3.56    0.225752    0.160424   0.0117875
          15        3.64     0.12066    0.135428   0.0111373
          15        3.72    0.122512    0.109367  0.00983036
          15         3.8   0.0672454    0.116327   0.0151141
          15        3.88   0.0515046    0.127164   0.0155827
          15        3.96   0.0563657    0.110598  0.00826955
          15        4.04   0.0759259    0.110123   0.0107828
          15        4.12    0.115336    0.113445   0.0142574
          15         4.2    0.113426    0.110625   0.0148705
          15        4.28    0.107813   0.0846644   0.0090698
          15        4.36    0.084375   0.0571026  0.00951685
          15        4.44   0.0520833   0.0596991    0.010584
          15        4.52    0.115741   0.0619715   0.0127216
          15         4.6   0.0720486   0.0422724  0.00740389
          15        4.68   0.0282986    0.042936   0.0109986
          15        4.76   0.0146991   0.0346026  0.00796855
          15        4.84   0.0115741   0.0261883  0.00524261
          15        4.92  0.00902778   0.0181443  0.00476453
          15           5   0.0152199   0.0205633  0.00595109
          15        5.08   0.0206019   0.0160069  0.00401632
          15        5.16   0.0267361   0.0104552  0.00276351
          15        5.24   0.0172454  0.00756559  0.00269241
          15        5.32  0.00827546  0.00841435  0.00237437
          15         5.4   0.0744792   0.0122724  0.00543433
          15        5.48   0.0522569  0.00769676  0.00337213
          15        5.56   0.0230324  0.00877701  0.00304471
          15        5.64  0.00497685  0.00354552  0.00130076
          15        5.72  0.00225694  0.00649691  0.00279992
          15         5.8           0  0.00256944  0.00127856
          15        5.88           0 0.000706019 0.000313579
          15        5.96           0  0.00152778  0.00144433
          15        6.04           0  0.00186343  0.00176854
          15        6.12           0 0.000289352 0.000245887
          15         6.2           0 4.62963e-05 3.74844e-05
          15        6.28           0 0.000856481 0.000815536
          15        6.36           0 0.000725309 0.000688825
          15        6.44           0  0.00143133 0.000939228
          15        6.52           0  0.00217207   0.0016881
          15         6.6           0  0.00236497  0.00213636
          15        6.68           0 0.000690586 0.000651366
          15        6.76           0  0.00301698   0.0025023
          15        6.84           0  0.00210262  0.00181611
          15        6.92           0 3.47222e-05 3.35449e-05
          15           7           0 5.78704e-05 5.59081e-05
          15        7.08           0 0.000154321 0.000149088
          15        7.16           0           0           0
          15        7.24           0           0           0
          15        7.32           0           0           0
          15         7.4           0           0           0
          15        7.48           0           0           0
          15        7.56           0           0           0
          15        7.64           0           0           0
          15        7.72           0           0           0
          15         7.8           0           0           0
          15        7.88           0           0           0
          15        7.96           0           0           0

          16        0.04 0.000868056 7.59549e-05 5.33339e-05
          16        0.12  0.00243056 0.000936777 0.000491452
          16         0.2   0.0052662  0.00228226 0.000801646
          16        0.28   0.0104167  0.00572193  0.00192806
          16        0.36   0.0318287   0.0246419  0.00556204
          16        0.44   0.0304977   0.0406684  0.00721483
          16        0.52   0.0452546   0.0612377  0.00867155
          16         0.6   0.0809028   0.0728118  0.00982892
          16        0.68    0.167188     0.10616  0.00886416
          16        0.76    0.266782    0.145613   0.0178736
          16        0.84    0.179109    0.142954   0.0170285
          16        0.92    0.273553    0.139522   0.0136915
          16           1    0.248611    0.192495   0.0145211
          16        1.08     0.19647    0.247852   0.0231654
          16        1.16    0.204861    0.300423   0.0249789
          16        1.24    0.163773    0.305704   0.0259099
          16        1.32    0.252199    0.345982   0.0202189
          16         1.4    0.416493    0.322635   0.0203626
          16        1.48    0.362037    0.327962   0.0219806
          16        1.56    0.388657    0.316139   0.0163943
          16        1.64    0.416377     0.33912   0.0197201
          16        1.72    0.346875    0.378874   0.0283117
          16         1.8    0.310764    0.344119   0.0196428
          16        1.88    0.261111     0.40523   0.0184485
          16        1.96    0.318229    0.387171   0.0267532
          16        2.04    0.339757     0.40519   0.0318262
          16        2.12    0.252662    0.398821   0.0273578
          16         2.2    0.256134    0.376219   0.0198848
          16        2.28    0.496701    0.383496   0.0231297
          16        2.36    0.428704    0.386353   0.0195524
          16        2.44    0.460012    0.374034   0.0265275
          16        2.52    0.393692    0.353064   0.0258136
          16         2.6    0.277662     0.36888   0.0209303
          16        2.68    0.202951    0.326219   0.0198456
          16        2.76    0.372338    0.327568   0.0207232
          16        2.84    0.325463    0.319564   0.0183245
          16        2.92    0.277778    0.309675   0.0199458
          16           3    0.246412     0.28299   0.0179022
          16        3.08    0.247743    0.269897   0.0177708
          16        3.16    0.283275    0.267886   0.0159745
          16        3.24    0.365162    0.237786   0.0194044
          16        3.32    0.305613    0.218526   0.0151146
          16         3.4    0.180845    0.157216   0.0156375
          16        3.48    0.323611    0.146835   0.0166399
          16        3.56    0.180498    0.161679   0.0111173
          16        3.64    0.129282    0.135044   0.0104479
          16        3.72    0.135648     0.11101  0.00935218
          16         3.8   0.0717014    0.113538   0.0144245
          16        3.88   0.0925926    0.125004   0.0147578
          16        3.96   0.0721065    0.108192  0.00809507
          16        4.04   0.0721065    0.107747   0.0103674
          16        4.12    0.111516    0.113325   0.0133669
          16         4.2   0.0377894    0.106073   0.0146213
          16        4.28    0.026794   0.0810475  0.00919588
          16        4.36   0.0162616   0.0545501  0.00925804
          16        4.44   0.0677083   0.0601997  0.00993431
          16        4.52   0.0987847   0.0642723   0.0121328
          16         4.6   0.0418981    0.042249  0.00694118
          16        4.68   0.0453125   0.0430845   0.0103122
          16        4.76   0.0283565   0.0342122  0.00748007
          16        4.84   0.0789352    0.029485  0.00586051
          16        4.92   0.0135417   0.0178566  0.00447542
          16           5  0.00856481   0.0198134  0.00562619
          16        5.08  0.00416667   0.0152669  0.00383287
          16        5.16   0.0256366   0.0114041  0.00274886
          16        5.24   0.0310185  0.00903139  0.00289578
          16        5.32   0.0472801   0.0108435  0.00323832
          16         5.4   0.0220486   0.0128834  0.00512892
          16        5.48   0.0115162  0.00793547  0.00316981
          16        5.56  0.00648148  0.00863354  0.00285779
          16        5.64  0.00248843  0.00347946  0.00122114
          16        5.72  0.00289352   0.0062717  0.00263397
          16         5.8           0  0.00240885  0.00120869
          16        5.88           0 0.000661892 0.000297069
          16        5.96           0  0.00143229  0.00135721
          16        6.04           0  0.00174696  0.00166184
          16        6.12           0 0.000271267 0.000231183
          16         6.2           0 4.34028e-05 3.52532e-05
          16        6.28           0 0.000802951 0.000766319
          16        6.36           0 0.000679977 0.000647263
          16        6.44           0  0.00134187 0.000884777
          16        6.52           0  0.00203631  0.00158805
          16         6.6           0  0.00221716  0.00200795
          16        6.68           0 0.000647425 0.000612084
          16        6.76           0  0.00282841    0.002353
          16        6.84           0  0.00197121  0.00170735
          16        6.92           0 3.25521e-05 3.15184e-05
          16           7           0 5.42535e-05 5.25307e-05
          16        7.08           0 0.000144676 0.000140082
          16        7.16           0           0           0
          16        7.24           0           0           0
          16        7.32           0           0           0
          16         7.4           0           0           0
          16        7.48           0           0           0
          16        7.56           0           0           0
          16        7.64           0           0           0
          16        7.72           0           0           0
          16         7.8           0           0           0
          16        7.88           0           0           0
          16        7.96           0           0           0

          17        0.04           0 7.14869e-05 5.03834e-05
          17        0.12           0 0.000881672 0.000465622
          17         0.2  0.00584491  0.00249183 0.000781403
          17        0.28    0.102951   0.0114413  0.00583781
          17        0.36   0.0248264   0.0246528  0.00523488
          17        0.44   0.0447917   0.0409109  0.00679451
          17        0.52   0.0322917    0.059535  0.00832695
          17         0.6   0.0943866   0.0740809  0.00933232
          17        0.68    0.159664    0.109307  0.00888394
          17        0.76    0.213542    0.149609   0.0172631
          17        0.84    0.175058    0.144843   0.0161312
          17        0.92    0.190799    0.142538   0.0132142
          17           1    0.129109    0.188766   0.0141375
          17        1.08    0.165394    0.243001   0.0223047
          17        1.16    0.189178    0.293879   0.0243516
          17        1.24    0.273322    0.303799   0.0244557
          17        1.32    0.309549    0.343839   0.0191428
          17         1.4     0.19485    0.315118   0.0205053
          17        1.48    0.257813    0.323836   0.0210714
          17        1.56    0.182234    0.308262   0.0172185
          17        1.64    0.369329    0.340897   0.0186399
          17        1.72    0.430729    0.381924   0.0268101
          17         1.8    0.279688    0.340329   0.0188494
          17        1.88    0.341782    0.401498   0.0177368
          17        1.96    0.455613    0.391197   0.0254806
          17        2.04    0.361806    0.402638   0.0300563
          17        2.12    0.326447    0.394564   0.0260777
          17         2.2     0.26059    0.369417   0.0198443
          17        2.28    0.559028    0.393821   0.0239632
          17        2.36     0.54838    0.395884   0.0205946
          17        2.44    0.370891    0.373849   0.0249677
          17        2.52    0.336863    0.352111   0.0243127
          17         2.6     0.53206    0.378479   0.0217892
          17        2.68     0.51684    0.337432   0.0216151
          17        2.76    0.586169     0.34278   0.0244582
          17        2.84    0.362905    0.322113   0.0174231
          17        2.92    0.297512     0.30896   0.0187853
          17           3    0.188137     0.27741   0.0176973
          17        3.08    0.167535    0.263875   0.0177162
          17        3.16    0.185243    0.263024   0.0157571
          17        3.24    0.162905    0.233381   0.0187562
          17        3.32    0.215046    0.218321   0.0142269
          17         3.4    0.425579    0.173002   0.0212403
          17        3.48    0.180903    0.148839   0.0157813
          17        3.56    0.156481    0.161373   0.0104675
          17        3.64    0.081713    0.131907   0.0102935
          17        3.72   0.0883102    0.109675  0.00889686
          17         3.8    0.106366    0.113116   0.0135822
          17        3.88   0.0558449    0.120935   0.0144395
          17        3.96   0.0756366    0.106277  0.00784214
          17        4.04   0.0737269    0.105746  0.00994878
          17        4.12     0.18316    0.117433   0.0131967
          17         4.2   0.0280093    0.101481   0.0144643
          17        4.28   0.0150463    0.077165    0.009439
          17        4.36  0.00434028   0.0515965  0.00917248
          17        4.44   0.0177083   0.0577002  0.00965926
          17        4.52   0.0104745   0.0611077   0.0118246
          17         4.6  0.00416667   0.0400089  0.00688488
          17        4.68   0.0405671   0.0429364  0.00970666
          17        4.76   0.0395255   0.0345248  0.00704659
          17        4.84   0.0508102   0.0307394  0.00564843
          17        4.92   0.0480324   0.0196317  0.00455058
          17           5   0.0459491   0.0213508  0.00550128
          17        5.08   0.0218171   0.0156522  0.00362672
          17        5.16    0.015162   0.0116251  0.00259603
          17        5.24  0.00393519  0.00873162  0.00274092
          17        5.32   0.0773148   0.0147535  0.00486607
          17         5.4   0.0234954   0.0135076  0.00486506
          17        5.48  0.00949074  0.00802696  0.00298467
          17        5.56   0.0153356  0.00902778  0.00271674
          17        5.64           0  0.00327478  0.00116633
          17        5.72           0  0.00590278  0.00250473
          17         5.8           0  0.00226716  0.00114587
          17        5.88           0 0.000622958 0.000282134
          17        5.96           0  0.00134804  0.00127999
          17        6.04           0   0.0016442  0.00156726
          17        6.12           0  0.00025531 0.000218134
          17         6.2           0 4.08497e-05 3.32718e-05
          17        6.28           0 0.000755719 0.000722696
          17        6.36           0 0.000639978 0.000610423
          17        6.44           0  0.00126294 0.000836245
          17        6.52           0  0.00191653  0.00149914
          17         6.6           0  0.00208674  0.00189406
          17        6.68           0 0.000609341 0.000577263
          17        6.76           0  0.00266204  0.00222046
          17        6.84           0  0.00185526  0.00161085
          17        6.92           0 3.06373e-05 2.97225e-05
          17           7           0 5.10621e-05 4.95375e-05
          17        7.08           0 0.000136166   0.0001321
          17        7.16           0           0           0
          17        7.24           0           0           0
          17        7.32           0           0           0
          17         7.4           0           0           0
          17        7.48           0           0           0
          17        7.56           0           0           0
          17        7.64           0           0           0
          17        7.72           0           0           0
          17         7.8           0           0           0
          17        7.88           0           0           0
          17        7.96           0           0           0

          18        0.04 5.78704e-05 7.07305e-05   4.759e-05
          18        0.12  0.00966435   0.0013696 0.000646707
          18         0.2  0.00717593  0.00275206 0.000780121
          18        0.28   0.0758102   0.0150174  0.00651738
          18        0.36   0.0164352   0.0241962  0.00496392
          18        0.44   0.0246528   0.0400077  0.00647679
          18        0.52   0.0462384   0.0587963  0.00789704
          18         0.6   0.0737847   0.0740644  0.00881388
          18        0.68   0.0376736    0.105327  0.00923884
          18        0.76   0.0336806    0.143168   0.0174641
          18        0.84    0.039294    0.138979   0.0162659
          18        0.92     0.10162    0.140265   0.0126741
          18           1    0.171701    0.187818   0.0133838
          18        1.08    0.186516    0.239863   0.0212852
          18        1.16    0.254803    0.291708   0.0230953
          18        1.24    0.256481     0.30117   0.0232379
          18        1.32    0.295486    0.341152   0.0182668
          18         1.4    0.243808    0.311156   0.0197451
          18        1.48     0.20787    0.317393   0.0208624
          18        1.56    0.317593     0.30878   0.0162697
          18        1.64    0.270428    0.336982   0.0180108
          18        1.72    0.450752    0.385748   0.0255919
          18         1.8    0.326505    0.339561   0.0178179
          18        1.88     0.40434    0.401656   0.0167522
          18        1.96    0.364468    0.389712   0.0241083
          18        2.04    0.534664    0.409973   0.0292678
          18        2.12    0.620602    0.407121   0.0274867
          18         2.2    0.478935    0.375502   0.0196524
          18        2.28    0.404572    0.394419   0.0226394
          18        2.36    0.435937     0.39811   0.0195703
          18        2.44    0.525579    0.382279    0.024963
          18        2.52    0.427025    0.356273   0.0233155
          18         2.6    0.397743    0.379549    0.020605
          18        2.68    0.373032     0.33941   0.0205045
          18        2.76    0.298785    0.340336   0.0232212
          18        2.84    0.325231    0.322287    0.016456
          18        2.92    0.447975    0.316683    0.019264
          18           3    0.339468    0.280858   0.0170466
          18        3.08    0.356076    0.268998   0.0174568
          18        3.16    0.221528    0.260719   0.0150494
          18        3.24    0.275116      0.2357    0.017857
          18        3.32     0.31412    0.223643   0.0143976
          18         3.4    0.151852    0.171827   0.0200928
          18        3.48    0.147859    0.148785   0.0149047
          18        3.56    0.101736     0.15806   0.0103971
          18        3.64    0.094213    0.129813  0.00993236
          18        3.72    0.110648    0.109729  0.00840276
          18         3.8   0.0918981    0.111937   0.0128787
          18        3.88   0.0711806    0.118171   0.0138994
          18        3.96   0.0927662    0.105527   0.0074423
          18        4.04   0.0413773     0.10217   0.0100182
          18        4.12   0.0309028    0.112625   0.0133104
          18         4.2   0.0311921   0.0975759    0.014178
          18        4.28   0.0317708   0.0746431  0.00924537
          18        4.36   0.0623264   0.0521926  0.00868224
          18        4.44   0.0893519   0.0594586  0.00928131
          18        4.52   0.0500579   0.0604938   0.0111836
          18         4.6   0.0464699   0.0403678  0.00651173
          18        4.68   0.0439815   0.0429945  0.00916758
          18        4.76   0.0228588   0.0338767  0.00668485
          18        4.84   0.0159144   0.0299158  0.00539434
          18        4.92   0.0118634   0.0192001  0.00431818
          18           5   0.0162616    0.021068  0.00520292
          18        5.08  0.00445602   0.0150302  0.00347817
          18        5.16   0.0041088   0.0112076  0.00248517
          18        5.24  0.00150463  0.00833012  0.00261789
          18        5.32   0.0854745   0.0186825  0.00597493
          18         5.4    0.034375   0.0146669  0.00473089
          18        5.48  0.00734954  0.00798933  0.00281909
          18        5.56  0.00104167   0.0085841  0.00260179
          18        5.64  0.00138889  0.00317001  0.00110623
          18        5.72  0.00746528  0.00598958  0.00236709
          18         5.8 0.000868056  0.00218943  0.00108484
          18        5.88  0.00202546 0.000700874 0.000277011
          18        5.96 0.000231481  0.00128601  0.00121038
          18        6.04           0  0.00155285  0.00148285
          18        6.12           0 0.000241127 0.000206476
          18         6.2           0 3.85802e-05 3.15006e-05
          18        6.28           0 0.000713735 0.000683765
          18        6.36           0 0.000604424 0.000577546
          18        6.44           0  0.00119277 0.000792724
          18        6.52           0  0.00181006  0.00141963
          18         6.6           0  0.00197081  0.00179238
          18        6.68           0 0.000575489 0.000546184
          18        6.76           0  0.00251415  0.00210202
          18        6.84           0  0.00175219  0.00152465
          18        6.92           0 2.89352e-05 2.81199e-05
          18           7           0 4.82253e-05 4.68666e-05
          18        7.08           0 0.000128601 0.000124978
          18        7.16           0           0           0
          18        7.24           0           0           0
          18        7.32           0           0           0
          18         7.4           0           0           0
          18        7.48           0           0           0
          18        7.56           0           0           0
          18        7.64           0           0           0
          18        7.72           0           0           0
          18         7.8           0           0           0
          18        7.88           0           0           0
          18        7.96           0           0           0

          19        0.04           0 6.70078e-05 4.52307e-05
          19        0.12           0  0.00129751 0.000616674
          19         0.2           0  0.00260721 0.000752388
          19        0.28  0.00902778   0.0147021  0.00618198
          19        0.36   0.0453704   0.0253107  0.00482613
          19        0.44   0.0137153   0.0386239    0.006282
          19        0.52  0.00561343   0.0559972  0.00796203
          19         0.6   0.0105903   0.0707237  0.00896077
          19        0.68   0.0308449    0.101407   0.0095481
          19        0.76   0.0537616    0.138462   0.0171672
          19        0.84   0.0962963    0.136732   0.0155642
          19        0.92    0.175926    0.142142   0.0121452
          19           1    0.253241    0.191262   0.0131149
          19        1.08    0.150637    0.235167   0.0206765
          19        1.16     0.18669    0.286181   0.0225315
          19        1.24    0.119213    0.291594   0.0239069
          19        1.32    0.161053    0.331673   0.0196112
          19         1.4     0.31794    0.311513   0.0187091
          19        1.48    0.212789    0.311888    0.020478
          19        1.56    0.381424    0.312604   0.0158563
          19        1.64    0.474248    0.344207    0.018455
          19        1.72    0.320544    0.382316    0.024474
          19         1.8    0.318345    0.338444   0.0169151
          19        1.88    0.416435    0.402434   0.0158885
          19        1.96    0.501968     0.39562   0.0235523
          19        2.04     0.43588    0.411337   0.0277591
          19        2.12    0.627546    0.418723   0.0283829
          19         2.2    0.456713    0.379776   0.0190772
          19        2.28    0.411748    0.395331   0.0214662
          19        2.36    0.271296    0.391435   0.0196455
          19        2.44    0.341956    0.380157   0.0237392
          19        2.52     0.44022    0.360691   0.0225031
          19         2.6    0.480498    0.384862   0.0201939
          19        2.68    0.383333    0.341721   0.0195552
          19        2.76    0.317014    0.339108   0.0220314
          19        2.84    0.307928    0.321531   0.0156072
          19        2.92    0.529687    0.327894   0.0212634
          19           3    0.415104    0.287923   0.0175528
          19        3.08    0.340914    0.272783   0.0169434
          19        3.16    0.358391     0.26586   0.0151098
          19        3.24    0.387731    0.243701   0.0186238
          19        3.32    0.302141    0.227775   0.0142203
          19         3.4    0.156424    0.171016   0.0190516
          19        3.48    0.260301    0.154654    0.015232
          19        3.56     0.14838    0.157551   0.0098624
          19        3.64    0.106944    0.128609  0.00948225
          19        3.72     0.12772    0.110676  0.00801368
          19         3.8   0.0627894    0.109351   0.0124579
          19        3.88   0.0322338    0.113648   0.0138843
          19        3.96   0.0243634    0.101255  0.00818525
          19        4.04    0.018287   0.0977552   0.0104184
          19        4.12    0.023206    0.107919   0.0134161
          19         4.2   0.0162037   0.0932931   0.0140638
          19        4.28   0.0538773   0.0735502  0.00882314
          19        4.36     0.11713   0.0556104  0.00887251
          19        4.44   0.0563079   0.0592928   0.0087943
          19        4.52       0.025   0.0586257   0.0107499
          19         4.6   0.0128472   0.0389193  0.00632806
          19        4.68  0.00850694   0.0411793  0.00886294
          19        4.76    0.009375   0.0325871  0.00645621
          19        4.84   0.0109375   0.0289169  0.00520208
          19        4.92  0.00821759   0.0186221  0.00412942
          19           5   0.0291088   0.0214912  0.00494626
          19        5.08  0.00734954    0.014626  0.00331851
          19        5.16  0.00121528   0.0106817  0.00240937
          19        5.24  0.00908565  0.00836988   0.0024804
          19        5.32   0.0560185   0.0206475  0.00597487
          19         5.4   0.0373843   0.0158626  0.00463052
          19        5.48   0.0161458  0.00841862  0.00270321
          19        5.56 0.000868056    0.008178  0.00249634
          19        5.64           0  0.00300317  0.00106052
          19        5.72           0  0.00567434   0.0022634
          19         5.8           0   0.0020742  0.00103385
          19        5.88           0 0.000663986 0.000264876
          19        5.96           0  0.00121832  0.00114857
          19        6.04           0  0.00147113  0.00140705
          19        6.12           0 0.000228436 0.000195998
          19         6.2           0 3.65497e-05 2.99081e-05
          19        6.28           0  0.00067617 0.000648808
          19        6.36           0 0.000572612 0.000548024
          19        6.44           0     0.00113 0.000753484
          19        6.52           0  0.00171479  0.00134811
          19         6.6           0  0.00186708  0.00170104
          19        6.68           0   0.0005452 0.000518277
          19        6.76           0  0.00238182  0.00199555
          19        6.84           0  0.00165997  0.00144719
          19        6.92           0 2.74123e-05 2.66812e-05
          19           7           0 4.56871e-05 4.44686e-05
          19        7.08           0 0.000121832 0.000118583
          19        7.16           0           0           0
          19        7.24           0           0           0
          19        7.32           0           0           0
          19         7.4           0           0           0
          19        7.48           0           0           0
          19        7.56           0           0           0
          19        7.64           0           0           0
          19        7.72           0           0           0
          19         7.8           0           0           0
          19        7.88           0           0           0
          19        7.96           0           0           0

          20        0.04           0 6.36574e-05  4.3093e-05
          20        0.12 0.000462963  0.00125579  0.00058725
          20         0.2  0.00833333  0.00289352 0.000767312
          20        0.28   0.0117477   0.0145544  0.00587464
          20        0.36   0.0173032   0.0249103   0.0046014
          20        0.44   0.0243634   0.0379109  0.00600823
